merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s1911.txt , 1464 , 1524 , 1193 , 1238 , 569466 , 110
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s12345.txt , 1020 , 1021 , 414 , 414 , 417295 , 1
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s1080.txt , 1114 , 1129 , 642 , 653 , 439023 , 23
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s251.txt , 1776 , 1967 , 1628 , 1803 , 723505 , 362
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s212223.txt , 1728 , 1863 , 1595 , 1702 , 698144 , 238
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s9199.txt , 1128 , 1138 , 493 , 503 , 454854 , 20
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s7.txt , 1272 , 1303 , 837 , 861 , 549823 , 53
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s251.txt , 1224 , 1238 , 724 , 727 , 457695 , 13
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s678.txt , 1038 , 1067 , 568 , 575 , 422808 , 30
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s167.txt , 1120 , 1131 , 458 , 468 , 453869 , 21
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s50.txt , 1704 , 1878 , 1564 , 1715 , 786155 , 321
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s687.txt , 1440 , 1532 , 1381 , 1457 , 631109 , 163
